Index Game, Round, Player, Move
97,7,1,"[[3, 2], [3, 1]]"
97,8,2,"[[0, 0], [0, 1]]"
97,9,1,"[[0, 3], [0, 4]]"
98,1,1,"[[-1, -1], [4, 1]]"
98,1,2,"[[-1, -1], [0, 2]]"
98,2,1,"[[-1, -1], [2, 1]]"
98,2,2,"[[-1, -1], [0, 0]]"
98,3,1,"[[-1, -1], [1, 1]]"
98,3,2,"[[-1, -1], [3, 1]]"
98,4,1,"[[-1, -1], [1, 0]]"
98,4,2,"[[-1, -1], [0, 1]]"
98,5,1,"[[1, 0], [2, 0]]"
98,6,2,"[[0, 1], [1, 0]]"
98,7,1,"[[1, 1], [2, 2]]"
98,8,2,"[[0, 0], [0, 1]]"
98,9,1,"[[4, 1], [3, 2]]"
98,10,2,"[[0, 1], [0, 0]]"
98,11,1,"[[3, 2], [2, 3]]"
99,1,1,"[[-1, -1], [1, 0]]"
99,1,2,"[[-1, -1], [2, 2]]"
99,2,1,"[[-1, -1], [0, 0]]"
99,2,2,"[[-1, -1], [2, 0]]"
99,3,1,"[[-1, -1], [1, 1]]"
99,3,2,"[[-1, -1], [0, 1]]"
99,4,1,"[[-1, -1], [0, 3]]"
99,4,2,"[[-1, -1], [0, 2]]"
99,5,1,"[[0, 3], [1, 3]]"
99,6,2,"[[0, 1], [1, 2]]"
99,7,1,"[[1, 0], [2, 1]]"
99,8,2,"[[2, 0], [3, 1]]"
99,9,1,"[[2, 1], [3, 2]]"
99,10,2,"[[3, 1], [4, 1]]"
99,11,1,"[[0, 0], [1, 0]]"
99,12,2,"[[4, 1], [4, 2]]"
99,13,1,"[[1, 0], [2, 1]]"
99,14,2,"[[4, 2], [3, 1]]"
99,15,1,"[[1, 1], [1, 0]]"
99,16,2,"[[0, 2], [1, 1]]"
99,17,1,"[[1, 0], [2, 0]]"
99,18,2,"[[3, 1], [4, 2]]"
99,19,1,"[[1, 3], [2, 4]]"
99,20,2,"[[1, 1], [0, 1]]"
99,21,1,"[[3, 2], [3, 3]]"
99,22,2,"[[4, 2], [3, 2]]"
99,23,1,"[[2, 0], [1, 0]]"
99,24,2,"[[0, 1], [0, 2]]"
100,1,1,"[[-1, -1], [0, 3]]"
100,1,2,"[[-1, -1], [1, 3]]"
100,2,1,"[[-1, -1], [0, 1]]"
100,2,2,"[[-1, -1], [0, 2]]"
100,3,1,"[[-1, -1], [0, 4]]"
100,3,2,"[[-1, -1], [0, 0]]"
100,4,1,"[[-1, -1], [1, 1]]"
100,4,2,"[[-1, -1], [1, 0]]"
100,5,1,"[[0, 1], [1, 2]]"
100,6,2,"[[1, 0], [0, 1]]"
100,7,1,"[[0, 4], [1, 4]]"
100,8,2,"[[0, 0], [1, 0]]"
100,9,1,"[[1, 4], [2, 3]]"
100,10,2,"[[1, 3], [0, 4]]"
100,11,1,"[[0, 3], [1, 3]]"
100,12,2,"[[0, 1], [0, 0]]"
100,13,1,"[[1, 1], [2, 2]]"
101,1,1,"[[-1, -1], [2, 2]]"
101,1,2,"[[-1, -1], [4, 4]]"
101,2,1,"[[-1, -1], [0, 2]]"
101,2,2,"[[-1, -1], [2, 4]]"
101,3,1,"[[-1, -1], [3, 2]]"
101,3,2,"[[-1, -1], [1, 2]]"
101,4,1,"[[-1, -1], [0, 1]]"
101,4,2,"[[-1, -1], [3, 3]]"
101,5,1,"[[0, 1], [1, 1]]"
101,6,2,"[[4, 4], [3, 4]]"
101,7,1,"[[3, 2], [2, 3]]"
101,8,2,"[[2, 4], [1, 3]]"
101,9,1,"[[0, 2], [0, 3]]"
101,10,2,"[[3, 3], [3, 2]]"
101,11,1,"[[1, 1], [0, 1]]"
101,12,2,"[[1, 3], [0, 2]]"
101,13,1,"[[0, 3], [1, 3]]"
101,14,2,"[[3, 4], [3, 3]]"
101,15,1,"[[0, 1], [0, 0]]"
101,16,2,"[[3, 2], [4, 2]]"
101,17,1,"[[2, 3], [3, 2]]"
101,18,2,"[[0, 2], [1, 1]]"
101,19,1,"[[0, 0], [0, 1]]"
101,20,2,"[[4, 2], [3, 1]]"
101,21,1,"[[0, 1], [0, 2]]"
101,22,2,"[[3, 3], [2, 3]]"
101,23,1,"[[0, 2], [0, 3]]"
101,24,2,"[[3, 1], [2, 0]]"
101,25,1,"[[3, 2], [3, 1]]"
101,26,2,"[[1, 1], [0, 0]]"
101,27,1,"[[0, 3], [0, 4]]"
102,1,1,"[[-1, -1], [4, 0]]"
102,1,2,"[[-1, -1], [3, 1]]"
102,2,1,"[[-1, -1], [3, 0]]"
102,2,2,"[[-1, -1], [1, 1]]"
102,3,1,"[[-1, -1], [1, 0]]"
102,3,2,"[[-1, -1], [2, 0]]"
102,4,1,"[[-1, -1], [0, 1]]"
102,4,2,"[[-1, -1], [0, 0]]"
102,5,1,"[[3, 0], [2, 1]]"
102,6,2,"[[2, 0], [3, 0]]"
102,7,1,"[[2, 1], [2, 0]]"
102,8,2,"[[1, 1], [1, 2]]"
102,9,1,"[[0, 1], [1, 1]]"
102,10,2,"[[1, 2], [0, 1]]"
102,11,1,"[[2, 0], [2, 1]]"
102,12,2,"[[3, 0], [2, 0]]"
102,13,1,"[[4, 0], [3, 0]]"
102,14,2,"[[0, 1], [0, 2]]"
102,15,1,"[[1, 0], [0, 1]]"
102,16,2,"[[0, 0], [1, 0]]"
102,17,1,"[[3, 0], [4, 0]]"
102,18,2,"[[0, 2], [1, 2]]"
102,19,1,"[[4, 0], [4, 1]]"
102,20,2,"[[1, 2], [1, 3]]"
102,21,1,"[[0, 1], [1, 2]]"
102,22,2,"[[3, 1], [2, 2]]"
102,23,1,"[[4, 1], [3, 1]]"
102,24,2,"[[1, 0], [0, 1]]"
102,25,1,"[[2, 1], [1, 0]]"
102,26,2,"[[2, 0], [2, 1]]"
102,27,1,"[[3, 1], [3, 0]]"
102,28,2,"[[1, 3], [0, 3]]"
102,29,1,"[[1, 1], [0, 2]]"
102,30,2,"[[0, 1], [1, 1]]"
102,31,1,"[[0, 2], [1, 3]]"
102,32,2,"[[1, 1], [2, 0]]"
102,33,1,"[[1, 0], [1, 1]]"
102,34,2,"[[0, 3], [1, 4]]"
102,35,1,"[[1, 2], [2, 3]]"
102,36,2,"[[2, 2], [3, 1]]"
102,37,1,"[[1, 3], [1, 2]]"
102,38,2,"[[1, 4], [1, 3]]"
102,39,1,"[[1, 1], [2, 2]]"
102,40,2,"[[1, 3], [0, 2]]"
102,41,1,"[[3, 0], [4, 1]]"
102,42,2,"[[2, 0], [1, 1]]"
102,43,1,"[[1, 2], [0, 1]]"
102,44,2,"[[0, 2], [1, 2]]"
102,45,1,"[[2, 3], [3, 2]]"
102,46,2,"[[2, 1], [1, 0]]"
102,47,1,"[[0, 1], [0, 2]]"
102,48,2,"[[1, 2], [2, 1]]"
102,49,1,"[[0, 2], [0, 1]]"
102,50,2,"[[3, 1], [2, 0]]"
103,1,1,"[[-1, -1], [2, 2]]"
103,1,2,"[[-1, -1], [0, 2]]"
103,2,1,"[[-1, -1], [1, 3]]"
103,2,2,"[[-1, -1], [0, 0]]"
103,3,1,"[[-1, -1], [3, 1]]"
103,3,2,"[[-1, -1], [0, 1]]"
103,4,1,"[[-1, -1], [0, 4]]"
103,4,2,"[[-1, -1], [0, 3]]"
103,5,1,"[[3, 1], [2, 1]]"
103,6,2,"[[0, 0], [1, 0]]"
103,7,1,"[[2, 1], [3, 1]]"
104,1,1,"[[-1, -1], [2, 2]]"
104,1,2,"[[-1, -1], [2, 3]]"
104,2,1,"[[-1, -1], [1, 3]]"
104,2,2,"[[-1, -1], [3, 3]]"
104,3,1,"[[-1, -1], [3, 1]]"
104,3,2,"[[-1, -1], [0, 0]]"
104,4,1,"[[-1, -1], [0, 4]]"
104,4,2,"[[-1, -1], [1, 2]]"
104,5,1,"[[3, 1], [3, 2]]"
104,6,2,"[[0, 0], [0, 1]]"
104,7,1,"[[3, 2], [3, 1]]"
105,1,1,"[[-1, -1], [2, 2]]"
105,1,2,"[[-1, -1], [2, 1]]"
105,2,1,"[[-1, -1], [1, 3]]"
105,2,2,"[[-1, -1], [0, 1]]"
105,3,1,"[[-1, -1], [3, 1]]"
105,3,2,"[[-1, -1], [0, 0]]"
105,4,1,"[[-1, -1], [0, 3]]"
105,4,2,"[[-1, -1], [0, 4]]"
105,5,1,"[[2, 2], [1, 2]]"
105,6,2,"[[2, 1], [1, 1]]"
105,7,1,"[[3, 1], [2, 2]]"
105,8,2,"[[0, 1], [0, 2]]"
105,9,1,"[[0, 3], [1, 4]]"
105,10,2,"[[0, 0], [0, 1]]"
105,11,1,"[[1, 4], [2, 3]]"
106,1,1,"[[-1, -1], [1, 2]]"
106,1,2,"[[-1, -1], [3, 0]]"
106,2,1,"[[-1, -1], [3, 2]]"
106,2,2,"[[-1, -1], [1, 0]]"
106,3,1,"[[-1, -1], [2, 3]]"
106,3,2,"[[-1, -1], [2, 0]]"
106,4,1,"[[-1, -1], [4, 0]]"
106,4,2,"[[-1, -1], [0, 0]]"
106,5,1,"[[1, 2], [1, 1]]"
106,6,2,"[[0, 0], [0, 1]]"
106,7,1,"[[1, 1], [0, 0]]"
106,8,2,"[[0, 1], [1, 1]]"
106,9,1,"[[3, 2], [2, 1]]"
106,10,2,"[[1, 1], [2, 2]]"
106,11,1,"[[2, 3], [1, 2]]"
106,12,2,"[[2, 0], [1, 1]]"
106,13,1,"[[4, 0], [3, 1]]"
106,14,2,"[[1, 0], [0, 1]]"
106,15,1,"[[0, 0], [1, 0]]"
106,16,2,"[[3, 0], [2, 0]]"
106,17,1,"[[1, 2], [2, 3]]"
106,18,2,"[[1, 1], [1, 2]]"
106,19,1,"[[2, 3], [3, 2]]"
106,20,2,"[[0, 1], [0, 0]]"
106,21,1,"[[3, 1], [4, 2]]"
106,22,2,"[[0, 0], [0, 1]]"
106,23,1,"[[4, 2], [4, 3]]"
107,1,1,"[[-1, -1], [2, 2]]"
107,1,2,"[[-1, -1], [4, 4]]"
107,2,1,"[[-1, -1], [4, 3]]"
107,2,2,"[[-1, -1], [2, 4]]"
107,3,1,"[[-1, -1], [1, 1]]"
107,3,2,"[[-1, -1], [1, 4]]"
107,4,1,"[[-1, -1], [3, 4]]"
107,4,2,"[[-1, -1], [0, 3]]"
107,5,1,"[[3, 4], [3, 3]]"
107,6,2,"[[0, 3], [0, 4]]"
107,7,1,"[[4, 3], [3, 4]]"
107,8,2,"[[0, 4], [1, 3]]"
107,9,1,"[[2, 2], [3, 2]]"
107,10,2,"[[1, 3], [0, 3]]"
107,11,1,"[[1, 1], [2, 1]]"
107,12,2,"[[0, 3], [0, 2]]"
107,13,1,"[[2, 1], [3, 1]]"
108,1,1,"[[-1, -1], [2, 1]]"
108,1,2,"[[-1, -1], [0, 4]]"
108,2,1,"[[-1, -1], [2, 3]]"
108,2,2,"[[-1, -1], [2, 2]]"
108,3,1,"[[-1, -1], [3, 1]]"
108,3,2,"[[-1, -1], [0, 3]]"
108,4,1,"[[-1, -1], [1, 3]]"
108,4,2,"[[-1, -1], [1, 2]]"
108,5,1,"[[2, 1], [3, 2]]"
108,6,2,"[[0, 3], [1, 4]]"
108,7,1,"[[3, 2], [3, 3]]"
108,8,2,"[[2, 2], [3, 2]]"
108,9,1,"[[3, 1], [2, 2]]"
108,10,2,"[[1, 4], [2, 4]]"
108,11,1,"[[2, 3], [1, 4]]"
108,12,2,"[[3, 2], [2, 3]]"
108,13,1,"[[3, 3], [3, 2]]"
108,14,2,"[[2, 4], [3, 3]]"
108,15,1,"[[3, 2], [3, 1]]"
108,16,2,"[[1, 2], [0, 3]]"
108,17,1,"[[3, 1], [2, 0]]"
108,18,2,"[[2, 3], [1, 2]]"
108,19,1,"[[2, 2], [2, 1]]"
108,20,2,"[[0, 3], [0, 2]]"
108,21,1,"[[1, 4], [2, 3]]"
108,22,2,"[[3, 3], [2, 2]]"
108,23,1,"[[2, 3], [3, 2]]"
108,24,2,"[[0, 2], [1, 1]]"
108,25,1,"[[1, 3], [2, 3]]"
108,26,2,"[[0, 4], [0, 3]]"
108,27,1,"[[2, 0], [1, 0]]"
108,28,2,"[[2, 2], [1, 3]]"
108,29,1,"[[2, 3], [1, 4]]"
108,30,2,"[[1, 1], [0, 2]]"
109,1,1,"[[-1, -1], [3, 3]]"
109,1,2,"[[-1, -1], [1, 1]]"
109,2,1,"[[-1, -1], [2, 3]]"
109,2,2,"[[-1, -1], [1, 3]]"
109,3,1,"[[-1, -1], [4, 3]]"
109,3,2,"[[-1, -1], [1, 2]]"
109,4,1,"[[-1, -1], [0, 0]]"
109,4,2,"[[-1, -1], [1, 0]]"
110,1,1,"[[-1, -1], [1, 1]]"
110,1,2,"[[-1, -1], [3, 3]]"
110,2,1,"[[-1, -1], [0, 1]]"
110,2,2,"[[-1, -1], [3, 1]]"
110,3,1,"[[-1, -1], [2, 1]]"
110,3,2,"[[-1, -1], [3, 2]]"
110,4,1,"[[-1, -1], [0, 0]]"
110,4,2,"[[-1, -1], [3, 0]]"
111,1,1,"[[-1, -1], [0, 1]]"
111,1,2,"[[-1, -1], [3, 3]]"
111,2,1,"[[-1, -1], [0, 0]]"
111,2,2,"[[-1, -1], [0, 3]]"
111,3,1,"[[-1, -1], [1, 1]]"
111,3,2,"[[-1, -1], [1, 3]]"
111,4,1,"[[-1, -1], [1, 0]]"
112,1,1,"[[-1, -1], [0, 1]]"
112,1,2,"[[-1, -1], [3, 1]]"
112,2,1,"[[-1, -1], [0, 0]]"
112,2,2,"[[-1, -1], [1, 1]]"
112,3,1,"[[-1, -1], [0, 2]]"
112,3,2,"[[-1, -1], [0, 3]]"
112,4,1,"[[-1, -1], [0, 4]]"
112,4,2,"[[-1, -1], [1, 2]]"
112,5,1,"[[0, 4], [1, 3]]"
112,6,2,"[[1, 1], [2, 1]]"
112,7,1,"[[0, 0], [1, 0]]"
112,8,2,"[[3, 1], [3, 0]]"
113,1,1,"[[-1, -1], [3, 2]]"
113,1,2,"[[-1, -1], [1, 2]]"
113,2,1,"[[-1, -1], [2, 2]]"
113,2,2,"[[-1, -1], [1, 3]]"
113,3,1,"[[-1, -1], [2, 1]]"
113,3,2,"[[-1, -1], [1, 1]]"
113,4,1,"[[-1, -1], [3, 1]]"
114,1,1,"[[-1, -1], (2, 2)]"
114,1,2,"[[-1, -1], (0, 3)]"
114,2,1,"[[-1, -1], [0, 2]]"
114,2,2,"[[-1, -1], [1, 2]]"
114,3,1,"[[-1, -1], [3, 2]]"
114,3,2,"[[-1, -1], [2, 1]]"
114,4,1,"[[-1, -1], [3, 0]]"
114,4,2,"[[-1, -1], [0, 1]]"
114,5,1,"[[3, 0], [3, 1]]"
114,6,2,"[[0, 1], [1, 1]]"
114,7,1,"[[3, 1], [4, 1]]"
114,8,2,"[[0, 3], [1, 3]]"
114,9,1,"[[0, 2], [0, 1]]"
114,10,2,"[[2, 1], [1, 0]]"
115,1,1,"[[-1, -1], (2, 2)]"
115,1,2,"[[-1, -1], (0, 3)]"
115,2,1,"[[-1, -1], [0, 2]]"
115,2,2,"[[-1, -1], [1, 2]]"
115,3,1,"[[-1, -1], [3, 2]]"
115,3,2,"[[-1, -1], [2, 1]]"
115,4,1,"[[-1, -1], [3, 0]]"
115,4,2,"[[-1, -1], [0, 1]]"
115,5,1,"[[3, 0], [3, 1]]"
115,6,2,"[[0, 1], [1, 1]]"
115,7,1,"[[3, 1], [4, 1]]"
115,8,2,"[[0, 3], [1, 3]]"
115,9,1,"[[0, 2], [0, 1]]"
115,10,2,"[[2, 1], [1, 0]]"
116,1,1,"[[-1, -1], [3, 3]]"
116,1,2,"[[-1, -1], [0, 3]]"
116,2,1,"[[-1, -1], [1, 3]]"
116,2,2,"[[-1, -1], [0, 1]]"
116,3,1,"[[-1, -1], [2, 3]]"
116,3,2,"[[-1, -1], [4, 3]]"
116,4,1,"[[-1, -1], [1, 4]]"
116,4,2,"[[-1, -1], [2, 4]]"
116,5,1,"[[1, 3], [0, 4]]"
116,6,2,"[[0, 3], [1, 3]]"
116,7,1,"[[2, 3], [1, 2]]"
116,8,2,"[[2, 4], [2, 3]]"
116,9,1,"[[3, 3], [2, 4]]"
116,10,2,"[[4, 3], [3, 2]]"
116,11,1,"[[1, 4], [0, 3]]"
116,12,2,"[[0, 1], [0, 2]]"
116,13,1,"[[1, 2], [0, 1]]"
116,14,2,"[[0, 2], [1, 2]]"
116,15,1,"[[0, 1], [0, 0]]"
116,16,2,"[[3, 2], [2, 2]]"
117,1,1,"[[-1, -1], [0, 1]]"
117,1,2,"[[-1, -1], [0, 4]]"
117,2,1,"[[-1, -1], [0, 0]]"
117,2,2,"[[-1, -1], [1, 4]]"
117,3,1,"[[-1, -1], [1, 1]]"
117,3,2,"[[-1, -1], [1, 0]]"
117,4,1,"[[-1, -1], [0, 3]]"
117,4,2,"[[-1, -1], [0, 2]]"
117,5,1,"[[0, 3], [1, 2]]"
117,6,2,"[[0, 4], [1, 3]]"
117,7,1,"[[1, 1], [2, 0]]"
117,8,2,"[[0, 2], [1, 1]]"
117,9,1,"[[0, 1], [0, 2]]"
117,10,2,"[[1, 4], [2, 3]]"
117,11,1,"[[0, 0], [0, 1]]"
117,12,2,"[[1, 3], [1, 4]]"
117,13,1,"[[0, 2], [1, 3]]"
117,14,2,"[[2, 3], [2, 2]]"
117,15,1,"[[2, 0], [2, 1]]"
117,16,2,"[[1, 0], [2, 0]]"
117,17,1,"[[1, 2], [0, 2]]"
117,18,2,"[[2, 2], [1, 2]]"
117,19,1,"[[2, 1], [1, 0]]"
117,20,2,"[[1, 4], [2, 3]]"
117,21,1,"[[1, 0], [0, 0]]"
117,22,2,"[[1, 2], [0, 3]]"
117,23,1,"[[1, 3], [1, 4]]"
117,24,2,"[[2, 0], [2, 1]]"
117,25,1,"[[1, 4], [0, 4]]"
117,26,2,"[[2, 3], [2, 2]]"
117,27,1,"[[0, 1], [1, 2]]"
117,28,2,"[[0, 3], [1, 3]]"
117,29,1,"[[0, 0], [0, 1]]"
117,30,2,"[[1, 3], [0, 3]]"
117,31,1,"[[0, 4], [1, 3]]"
117,32,2,"[[0, 3], [1, 4]]"
117,33,1,"[[1, 2], [0, 3]]"
117,34,2,"[[1, 1], [0, 0]]"
117,35,1,"[[0, 1], [1, 2]]"
118,1,1,"[[-1, -1], [0, 3]]"
118,1,2,"[[-1, -1], [3, 2]]"
118,2,1,"[[-1, -1], [0, 1]]"
118,2,2,"[[-1, -1], [0, 2]]"
118,3,1,"[[-1, -1], [0, 0]]"
118,3,2,"[[-1, -1], [1, 2]]"
118,4,1,"[[-1, -1], [2, 2]]"
118,4,2,"[[-1, -1], [1, 1]]"
118,5,1,"[[0, 0], [1, 0]]"
118,6,2,"[[0, 2], [1, 3]]"
118,7,1,"[[1, 0], [2, 1]]"
118,8,2,"[[3, 2], [2, 3]]"
118,9,1,"[[0, 3], [1, 4]]"
118,10,2,"[[2, 3], [2, 4]]"
118,11,1,"[[2, 2], [2, 3]]"
118,12,2,"[[2, 4], [3, 3]]"
118,13,1,"[[2, 1], [2, 2]]"
118,14,2,"[[3, 3], [3, 2]]"
118,15,1,"[[0, 1], [0, 2]]"
118,16,2,"[[3, 2], [2, 1]]"
118,17,1,"[[0, 2], [0, 1]]"
118,18,2,"[[2, 1], [1, 0]]"
119,1,1,"[[-1, -1], (2, 2)]"
119,1,2,"[[-1, -1], (0, 3)]"
119,2,1,"[[-1, -1], [0, 2]]"
119,2,2,"[[-1, -1], [1, 2]]"
119,3,1,"[[-1, -1], [3, 2]]"
119,3,2,"[[-1, -1], [2, 1]]"
119,4,1,"[[-1, -1], [3, 0]]"
119,4,2,"[[-1, -1], [0, 1]]"
119,5,1,"[[3, 0], [3, 1]]"
119,6,2,"[[0, 1], [1, 1]]"
119,7,1,"[[3, 1], [4, 1]]"
119,8,2,"[[0, 3], [1, 3]]"
119,9,1,"[[0, 2], [0, 1]]"
119,10,2,"[[2, 1], [1, 0]]"
120,1,1,"[[-1, -1], (2, 2)]"
120,1,2,"[[-1, -1], (0, 3)]"
120,2,1,"[[-1, -1], [0, 2]]"
120,2,2,"[[-1, -1], [1, 2]]"
120,3,1,"[[-1, -1], [3, 2]]"
120,3,2,"[[-1, -1], [2, 1]]"
120,4,1,"[[-1, -1], [3, 0]]"
120,4,2,"[[-1, -1], [0, 1]]"
120,5,1,"[[3, 0], [3, 1]]"
120,6,2,"[[0, 1], [1, 1]]"
120,7,1,"[[3, 1], [4, 1]]"
120,8,2,"[[0, 3], [1, 3]]"
120,9,1,"[[0, 2], [0, 1]]"
120,10,2,"[[2, 1], [1, 0]]"
121,1,1,"[[-1, -1], (2, 2)]"
121,1,2,"[[-1, -1], (0, 3)]"
121,2,1,"[[-1, -1], [0, 2]]"
121,2,2,"[[-1, -1], [1, 2]]"
121,3,1,"[[-1, -1], [3, 2]]"
121,3,2,"[[-1, -1], [2, 1]]"
121,4,1,"[[-1, -1], [3, 0]]"
121,4,2,"[[-1, -1], [0, 1]]"
121,5,1,"[[3, 0], [3, 1]]"
121,6,2,"[[0, 1], [1, 1]]"
121,7,1,"[[3, 1], [4, 1]]"
121,8,2,"[[0, 3], [1, 3]]"
121,9,1,"[[0, 2], [0, 1]]"
121,10,2,"[[2, 1], [1, 0]]"
122,1,1,"[[-1, -1], (2, 2)]"
122,1,2,"[[-1, -1], (0, 3)]"
122,2,1,"[[-1, -1], [0, 2]]"
122,2,2,"[[-1, -1], [1, 2]]"
122,3,1,"[[-1, -1], [3, 2]]"
122,3,2,"[[-1, -1], [2, 1]]"
122,4,1,"[[-1, -1], [3, 0]]"
122,4,2,"[[-1, -1], [0, 1]]"
122,5,1,"[[3, 0], [3, 1]]"
122,6,2,"[[0, 1], [1, 1]]"
122,7,1,"[[3, 1], [4, 1]]"
122,8,2,"[[0, 3], [1, 3]]"
122,9,1,"[[0, 2], [0, 1]]"
122,10,2,"[[2, 1], [1, 0]]"
123,1,1,"[[-1, -1], [2, 3]]"
123,1,2,"[[-1, -1], [4, 0]]"
123,2,1,"[[-1, -1], [0, 3]]"
123,2,2,"[[-1, -1], [3, 3]]"
123,3,1,"[[-1, -1], [4, 3]]"
123,3,2,"[[-1, -1], [3, 0]]"
123,4,1,"[[-1, -1], [3, 2]]"
123,4,2,"[[-1, -1], [3, 4]]"
123,5,1,"[[2, 3], [1, 3]]"
123,6,2,"[[3, 0], [3, 1]]"
123,7,1,"[[0, 3], [0, 2]]"
123,8,2,"[[4, 0], [4, 1]]"
123,9,1,"[[4, 3], [4, 2]]"
123,10,2,"[[3, 1], [2, 2]]"
123,11,1,"[[0, 2], [1, 2]]"
123,12,2,"[[4, 1], [3, 0]]"
123,13,1,"[[1, 2], [2, 3]]"
123,14,2,"[[3, 4], [2, 4]]"
123,15,1,"[[4, 2], [4, 1]]"
123,16,2,"[[2, 4], [1, 4]]"
123,17,1,"[[4, 1], [3, 1]]"
123,18,2,"[[3, 0], [2, 1]]"
123,19,1,"[[1, 3], [1, 2]]"
123,20,2,"[[1, 4], [1, 3]]"
123,21,1,"[[3, 1], [4, 2]]"
123,22,2,"[[1, 3], [2, 4]]"
123,23,1,"[[1, 2], [0, 2]]"
123,24,2,"[[2, 4], [3, 4]]"
123,25,1,"[[0, 2], [1, 1]]"
123,26,2,"[[2, 1], [1, 2]]"
123,27,1,"[[4, 2], [3, 1]]"
123,28,2,"[[1, 2], [1, 3]]"
123,29,1,"[[1, 1], [1, 0]]"
123,30,2,"[[1, 3], [1, 4]]"
123,31,1,"[[1, 0], [2, 0]]"
123,32,2,"[[2, 2], [2, 1]]"
123,33,1,"[[2, 3], [2, 2]]"
123,34,2,"[[1, 4], [1, 3]]"
123,35,1,"[[2, 0], [1, 0]]"
123,36,2,"[[1, 3], [2, 3]]"
123,37,1,"[[1, 0], [0, 0]]"
123,38,2,"[[2, 3], [1, 4]]"
123,39,1,"[[0, 0], [1, 1]]"
123,40,2,"[[1, 4], [2, 4]]"
123,41,1,"[[1, 1], [1, 2]]"
123,42,2,"[[3, 3], [4, 2]]"
123,43,1,"[[2, 2], [3, 3]]"
123,44,2,"[[2, 4], [2, 3]]"
123,45,1,"[[3, 1], [2, 2]]"
123,46,2,"[[2, 1], [3, 1]]"
123,47,1,"[[1, 2], [0, 2]]"
123,48,2,"[[3, 4], [4, 3]]"
123,49,1,"[[2, 2], [1, 2]]"
123,50,2,"[[3, 1], [2, 2]]"
123,51,1,"[[0, 2], [0, 3]]"
123,52,2,"[[2, 2], [1, 3]]"
123,53,1,"[[1, 2], [0, 2]]"
123,54,2,"[[2, 3], [1, 2]]"
123,55,1,"[[3, 2], [2, 2]]"
123,56,2,"[[1, 3], [2, 3]]"
123,57,1,"[[0, 2], [1, 3]]"
123,58,2,"[[4, 2], [3, 1]]"
123,59,1,"[[0, 3], [1, 4]]"
123,60,2,"[[1, 2], [2, 1]]"
123,61,1,"[[1, 3], [1, 2]]"
123,62,2,"[[2, 1], [3, 2]]"
123,63,1,"[[1, 4], [0, 3]]"
123,64,2,"[[3, 1], [4, 1]]"
123,65,1,"[[3, 3], [4, 2]]"
123,66,2,"[[2, 3], [3, 3]]"
123,67,1,"[[2, 2], [3, 1]]"
123,68,2,"[[4, 1], [3, 0]]"
123,69,1,"[[0, 3], [0, 2]]"
123,70,2,"[[3, 0], [2, 1]]"
123,71,1,"[[0, 2], [0, 1]]"
123,72,2,"[[4, 3], [3, 4]]"
123,73,1,"[[1, 2], [2, 2]]"
123,74,2,"[[2, 1], [2, 0]]"
123,75,1,"[[2, 2], [2, 1]]"
123,76,2,"[[2, 0], [1, 1]]"
123,77,1,"[[3, 1], [2, 2]]"
123,78,2,"[[3, 4], [2, 3]]"
123,79,1,"[[0, 1], [1, 2]]"
123,80,2,"[[1, 1], [0, 2]]"
123,81,1,"[[1, 2], [1, 3]]"
123,82,2,"[[0, 2], [0, 3]]"
123,83,1,"[[2, 1], [1, 2]]"
123,84,2,"[[0, 3], [1, 4]]"
123,85,1,"[[1, 2], [0, 2]]"
123,86,2,"[[2, 3], [1, 2]]"
123,87,1,"[[1, 3], [2, 3]]"
123,88,2,"[[1, 4], [0, 3]]"
123,89,1,"[[2, 2], [1, 3]]"
123,90,2,"[[1, 2], [1, 1]]"
123,91,1,"[[0, 2], [1, 2]]"
123,92,2,"[[1, 1], [0, 2]]"
123,93,1,"[[4, 2], [3, 1]]"
123,94,2,"[[3, 3], [2, 2]]"
123,95,1,"[[3, 1], [2, 0]]"
123,96,2,"[[0, 2], [1, 1]]"
123,97,1,"[[2, 0], [1, 0]]"
123,98,2,"[[3, 2], [2, 1]]"
123,99,1,"[[1, 0], [0, 1]]"
123,100,2,"[[2, 2], [3, 3]]"
123,101,1,"[[1, 3], [2, 4]]"
123,102,2,"[[3, 3], [3, 4]]"
123,103,1,"[[0, 1], [0, 2]]"
123,104,2,"[[0, 3], [1, 3]]"
123,105,1,"[[0, 2], [0, 3]]"
123,106,2,"[[1, 1], [2, 2]]"
123,107,1,"[[0, 3], [0, 4]]"
123,108,2,"[[2, 1], [3, 2]]"
123,109,1,"[[0, 4], [1, 4]]"
123,110,2,"[[2, 2], [3, 3]]"
123,111,1,"[[1, 2], [0, 2]]"
123,112,2,"[[3, 2], [2, 2]]"
123,113,1,"[[0, 2], [0, 3]]"
123,114,2,"[[2, 2], [1, 2]]"
123,115,1,"[[1, 4], [0, 4]]"
123,116,2,"[[1, 2], [2, 1]]"
123,117,1,"[[2, 3], [1, 2]]"
123,118,2,"[[2, 1], [3, 2]]"
123,119,1,"[[0, 3], [0, 2]]"
123,120,2,"[[1, 3], [2, 2]]"
123,121,1,"[[0, 2], [0, 1]]"
123,122,2,"[[2, 2], [3, 1]]"
124,1,1,"[[-1, -1], [2, 2]]"
124,1,2,"[[-1, -1], (2, 0)]"
124,2,1,"[[-1, -1], [0, 4]]"
